Competition,saison,Stade,Ville,Capacite,Equipe_Home,Equipe_Away,Score,isDerby,PhaseImportance,is_important_match,is_top_team_home,affluence_moyenne,date_Match,heure_match,prix_billet_moyen,temperature,Recette_Moyenne,source_file,type_affluence,affluence_moyenne_originale,taux_occupation,annee,mois,jour_semaine,est_weekend,categorie_stade,derby_top_team,is_outlier_affluence,is_outlier_taux,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,1,False,True,22926.419086862978,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,34.21853595054176,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,1,False,False,7283.945818207163,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,48.55963878804776,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,1,False,False,6816.664390914183,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,14.988268229802513,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,1,False,True,2765.4493460547023,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,12.570224300248649,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,1,False,False,21665.26095393602,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,32.33621037900898,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,1,False,False,5493.9546461006585,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,68.67443307625824,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,1,False,False,7024.318907666796,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,46.82879271777864,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,1,False,False,9849.71223805626,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,65.66474825370841,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,1,False,True,24714.51275922408,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,36.88733247645386,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,1,False,False,6824.240649357748,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,45.49493766238498,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,1,False,False,6790.914983771524,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,14.931651239603177,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,1,False,True,2898.860768225906,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,13.1766398555723,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,1,False,False,22038.044291225546,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,32.892603419739615,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,1,False,False,5382.845610409951,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,67.2855701301244,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,1,False,False,7175.775111784902,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,47.83850074523268,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,1,False,False,9565.331043470404,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,63.76887362313604,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,1,False,True,23012.511723127704,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,34.347032422578664,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,1,False,False,7211.685524934465,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,48.0779034995631,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,1,False,False,6873.127975791947,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,15.11241859233058,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,1,False,True,2861.044613044533,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,13.004748241111516,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,1,False,False,21103.04373591458,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,31.497080202857585,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,1,False,False,5323.35908155273,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,66.54198851940912,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,1,False,False,7062.564310946785,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,47.083762072978566,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,1,False,False,9520.892767272597,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,63.47261844848398,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,1,False,True,23720.850413133063,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,35.40425434795979,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,1,False,False,7173.294806321076,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,47.82196537547384,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,1,False,False,7226.345916162852,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,15.889063140199765,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,1,False,True,2736.1259969179227,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,12.436936349626922,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,2,False,False,20435.109784068827,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,30.500163856819142,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,2,False,False,5073.260306174865,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,63.41575382718582,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,2,False,False,6734.051253102728,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,44.89367502068485,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,2,False,False,9694.72218898391,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,64.63148125989274,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,2,False,True,23692.30304763602,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,35.361646339755254,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,2,False,False,7008.073162406076,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,46.72048774937384,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,2,False,False,6993.379687835134,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,15.37682429163398,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,2,False,True,2839.241605689145,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,12.905643662223389,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,2,False,False,21600.837014270382,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,32.24005524517968,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,2,False,False,5179.006486664189,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,64.73758108330236,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,2,False,False,7058.219813008344,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,47.05479875338896,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,2,False,False,9182.833162840629,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,61.218887752270845,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,2,False,True,24030.881174590028,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,35.86698682774631,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,2,False,False,7151.684703628852,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,47.677898024192345,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,2,False,False,6721.72293316956,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,14.779513925174934,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,2,False,True,2927.758016557338,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,13.307990984351536,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,2,False,False,20573.288995110524,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,30.70640148523959,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
Botola Pro,2019/2020,Stade Municipale de Oued Zem,Oued Zem,8000,Rapide Oued Zem,Ittihad Tanger,05:03,False,2,False,False,5091.025390544658,2020-10-10,18:00,60,23.7,303780,botola_2019_2020_matches.csv,moyenne,5063,63.63781738180823,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.6521146487845597,1.6367488457085229,0.6509434992459997,-0.726628386311036,-0.089947378058076,-0.24843541177612669,0.29681240148338295,0.37381037294284547,-0.02546196367109953,0.06993858618537478,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Municipal de Berkane,Berkane,15000,Renaissance Zemamra,Raja Beni Mellal,01:01,False,2,False,False,7045.2737620731,2020-10-10,20:00,60,20.4,386280,botola_2019_2020_matches.csv,moyenne,6438,46.968491747154,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3754997937716718,1.7057325432018893,0.3103398756022917,-0.615979470899835,0.39641125561291174,-0.22073899959712526,0.37869874328389147,0.08351977275562471,-0.17388935750141118,0.02352554941377387,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Saniat-Rmel,Tetouan,15000,Moghreb Atlético Tétouan,Olympique Khouribga,02:01,False,2,False,False,9885.567174410056,2020-10-10,20:00,60,20.1,525000,botola_2019_2020_matches.csv,moyenne,8750,65.9037811627337,2020.0,10.0,5.0,1,Moyen,0,False,False,-1.3453856346286535,1.7192967829643662,0.2871520590944791,-0.6093841126117333,0.4318907689122884,-0.24373743345884333,0.38181298932223456,0.07539335800145551,-0.2060452792964341,0.017559161819284894,-1.9460055278674105e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Raja Club Athletic,AS FAR Rabat,02:01,False,2,False,True,23125.689941859862,2020-11-10,20:00,60,20.8,1200000,botola_2019_2020_matches.csv,moyenne,20000,34.51595513710427,2020.0,11.0,1.0,0,,0,False,False,0.444230085441306,-2.104116788196846,-0.4879961475222778,-0.30680668467117106,0.5098361352384245,1.106707589203113,0.9580878211249444,-0.014516529294299479,-0.18359302851530604,0.08281701653783471,2.4948865706332154e-16
Botola Pro,2019/2020,Complexe Sportif du Phosphate,Khouribga,15000,Olympique Safi,Renaissance de Berkane,00:01,False,2,False,False,7325.958392947301,2020-11-10,20:00,60,23.3,386280,botola_2019_2020_matches.csv,moyenne,6438,48.83972261964868,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.9451474832008535,-1.2475542997956102,0.7868725194682318,-0.9198377779664119,-0.04115021240600398,-0.5948973651809001,-0.5869961607363724,-0.3872385457317182,-0.48467614927954167,0.08670442590216323,-2.806709909296757e-17
Botola Pro,2019/2020,Stade Adrar,Agadir,45480,Hassania d'Agadir,Mouloudia d'Oujda,00:01,False,2,False,False,6767.573551441122,2020-11-10,20:00,60,27.2,402840,botola_2019_2020_matches.csv,moyenne,6714,14.880328829026212,2020.0,11.0,1.0,0,Grand,0,False,False,-0.8521985411520873,-1.5732854877756466,0.4799752577953837,-0.8013354678664583,-0.299359488512405,0.8495161679328128,-0.8646172809482526,-0.19772608518388035,-0.16558428997742958,0.15493431668035118,2.7444052138290252e-17
Botola Pro,2019/2020,Stade Prince Moulay Hassan,Rabat,22000,FUS Rabat,Wydad Casablanca,01:02,False,2,False,True,2949.3577183348243,2020-11-10,20:00,60,20.2,144000,botola_2019_2020_matches.csv,moyenne,2400,13.406171446976476,2020.0,11.0,1.0,0,Moyen,0,False,False,-0.09012185940585474,-1.8230390483603718,0.32437617091118176,-0.5887512826830787,0.24509270121005258,-0.6431946639098569,1.2401867430424398,0.005492203706941252,-0.26762951736786633,0.06913169680639555,3.882665351414661e-16
Botola Pro,2019/2020,Stade Mohamed V,Casablanca,67000,Club Athletic Youssoufia Berrechid,Difaâ El Jadida,01:00,False,2,False,False,21122.90276587779,2020-10-10,16:00,60,20.3,1200000,botola_2019_2020_matches.csv,moyenne,20000,31.526720546086253,2020.0,10.0,5.0,1,,0,False,False,-0.7473189169035792,1.3977251864811804,-0.6672121653927622,-0.27639456139204,0.8167097346638953,1.74787320528909,0.10337052836096847,-0.05256598083789157,-0.0670797145565231,0.03243704744379476,-3.8888958209614347e-16
